Date,State,Min Temp (K),Max Temp (K),Max Wind Speed (m/s),Afternoon Humidity,Afternoon Pressure,Morning Temp,Afternoon Temp,Total Precipitation
2022-12-16,SA,287.73,300.71,8.88,55.75,1019.75,288.64,292.0,0.0
2022-12-17,SA,291.05,302.58,8.24,40.0,1017.0,291.62,296.64,0.1
2022-12-18,SA,294.44,306.2,9.77,31.25,1016.75,296.21,299.12,1.18
2022-12-19,SA,292.36,302.4,10.42,28.5,1013.75,298.54,298.43,4.44
2022-12-20,SA,293.39,300.62,7.33,59.75,1008.25,294.4,297.36,11.15
2022-12-21,SA,290.72,298.76,8.75,67.25,1011.0,292.04,294.6,1.35
2022-12-22,SA,286.96,297.24,8.1,61.75,1013.0,287.63,292.6,0.15
2022-12-23,SA,286.27,298.15,7.07,66.25,1012.0,287.01,292.53,0.1
2022-12-24,SA,289.03,304.17,7.85,43.5,1011.0,289.24,298.42,0.96
2022-12-25,SA,292.46,307.26,5.91,33.75,1015.0,294.49,301.44,1.86
2022-12-26,SA,301.12,313.07,7.85,24.25,1012.0,302.6,308.18,2.14
2022-12-27,SA,290.94,307.92,11.06,66.5,1013.75,296.3,291.56,1.28
2022-12-28,SA,285.53,297.3,7.59,54.5,1019.0,286.18,290.48,0.0
2022-12-29,SA,287.83,300.19,8.36,51.25,1016.0,288.48,293.6,0.0
2022-12-30,SA,288.58,301.58,7.85,58.5,1012.0,289.03,294.66,0.1
2022-12-31,SA,292.95,308.99,6.56,37.0,1007.0,293.86,301.14,1.44
2023-01-01,SA,292.19,303.01,10.8,45.25,1007.0,294.33,299.18,0.47
2023-01-02,SA,289.16,297.38,10.42,58.0,1012.0,289.61,291.98,0.12
2023-01-03,SA,287.44,295.58,8.36,55.75,1014.0,287.96,290.18,0.0
2023-01-04,SA,287.0,297.44,8.88,55.5,1016.0,287.9,290.95,0.0
2023-01-05,SA,289.23,301.63,8.49,54.0,1013.0,289.99,294.02,0.1
2023-01-06,SA,293.54,308.04,7.46,29.75,1008.0,294.06,301.84,1.48
2023-01-07,SA,296.57,308.59,6.69,25.0,1007.25,297.81,305.08,0.82
2023-01-08,SA,291.28,304.5,7.59,52.0,1013.0,293.53,296.73,0.54
2023-01-09,SA,289.56,303.35,7.2,55.5,1014.0,290.04,295.22,0.75
2023-01-10,SA,290.68,305.56,6.69,34.0,1011.0,291.03,297.98,0.32
2023-01-11,SA,290.51,304.93,7.59,36.0,1013.0,292.56,298.49,0.28
2023-01-12,SA,294.0,307.33,6.04,34.5,1014.75,294.72,301.79,0.94
2023-01-13,SA,295.19,311.77,12.35,15.75,1009.0,301.71,306.99,1.38
2023-01-14,SA,289.41,297.97,8.75,53.75,1019.0,290.16,292.72,0.38
2023-01-15,SA,291.07,306.3,7.59,41.5,1015.75,292.58,296.67,0.44
2023-01-16,SA,295.77,308.73,9.0,31.5,1009.0,299.29,306.68,5.97
2023-01-17,SA,290.44,295.21,8.36,77.0,1014.75,293.86,292.43,2.5
2023-01-18,SA,287.63,295.82,8.49,47.5,1020.0,288.23,289.91,0.0
2023-01-19,SA,286.81,297.98,8.75,54.25,1017.0,287.53,289.94,0.0
2023-01-20,SA,288.92,300.33,8.1,59.75,1014.75,289.08,293.35,0.0
2023-01-21,SA,289.34,302.68,7.85,62.75,1015.75,290.09,293.03,0.0
2023-01-22,SA,290.46,301.97,6.17,53.25,1013.0,291.48,296.35,0.8
2023-01-23,SA,291.4,301.28,7.59,56.5,1011.0,292.17,295.92,1.68
2023-01-24,SA,288.37,299.52,8.49,54.25,1011.0,289.38,295.3,0.1
2023-01-25,SA,288.09,300.4,9.26,66.75,1017.75,289.12,292.79,0.15
2023-01-26,SA,288.43,310.09,5.79,36.5,1012.25,289.0,298.53,0.1
2023-01-27,SA,294.08,305.0,9.52,43.75,1007.75,303.66,300.24,8.92
2023-01-28,SA,292.24,294.93,7.59,86.0,1011.75,292.72,292.24,15.65
2023-01-29,SA,289.42,298.92,9.64,70.5,1014.0,289.62,292.79,0.0
2023-01-30,SA,287.32,298.08,8.88,64.75,1011.0,288.36,291.82,0.15
2023-01-31,SA,286.47,293.88,6.43,67.5,1010.0,287.76,291.71,0.43
2023-02-01,SA,289.07,292.6,13.12,62.0,1003.25,289.15,289.96,2.16
2023-02-02,SA,286.97,292.35,11.84,59.5,1002.75,287.54,288.22,4.78
2023-02-03,SA,285.26,293.43,7.72,72.25,1013.75,285.26,288.98,0.0
2023-02-04,SA,285.26,296.79,8.49,66.75,1019.0,285.95,290.09,0.0
2023-02-05,SA,287.46,300.91,7.72,63.75,1020.0,287.9,291.96,0.0
2023-02-06,SA,289.01,303.56,8.1,62.25,1017.25,290.77,294.35,0.12
2023-02-07,SA,292.34,304.58,6.56,47.0,1013.75,294.27,297.25,0.3
2023-02-08,SA,292.59,307.55,4.76,31.0,1009.0,294.26,297.92,0.33
2023-02-09,SA,292.34,302.2,6.56,77.5,1005.0,299.76,292.75,0.0
2023-02-10,SA,292.25,296.96,9.77,69.25,1007.0,292.52,292.85,0.0
2023-02-11,SA,288.36,297.47,10.16,60.75,1015.0,291.95,291.38,0.12
2023-02-12,SA,287.04,298.36,8.49,58.25,1017.0,287.38,290.06,0.0
2023-02-13,SA,288.09,300.04,6.43,54.75,1014.0,288.73,291.83,0.0
2023-02-14,SA,293.62,307.55,7.2,27.25,1010.0,294.06,300.66,0.0
2023-02-15,SA,298.6,311.43,6.82,18.5,1009.0,299.57,304.14,0.48
2023-02-16,SA,292.84,301.81,7.72,75.0,1011.75,295.42,294.65,0.45
2023-02-17,SA,287.47,300.33,9.52,60.0,1016.75,288.36,292.37,0.38
2023-02-18,SA,288.44,302.55,6.56,58.75,1018.75,289.6,293.76,0.22
2023-02-19,SA,291.42,307.1,8.49,30.75,1017.0,292.67,298.76,0.12
2023-02-20,SA,296.67,308.09,8.62,46.75,1020.75,297.86,298.64,0.34
2023-02-21,SA,296.21,310.36,7.2,38.0,1018.0,299.01,299.19,0.68
2023-02-22,SA,300.12,311.41,7.59,36.0,1013.0,302.33,303.51,0.12
2023-02-23,SA,298.45,310.47,11.32,27.25,1009.0,304.25,305.19,1.46
2023-02-24,SA,290.79,296.22,7.2,87.25,1014.0,292.55,291.51,7.36
2023-02-25,SA,286.91,297.29,10.54,67.25,1016.0,287.69,290.86,0.0
2023-02-26,SA,287.14,298.99,7.07,67.5,1016.75,287.53,291.04,0.0
2023-02-27,SA,288.2,295.77,7.98,71.5,1013.0,289.18,291.53,0.42
2023-02-28,SA,288.88,296.24,9.26,71.25,1016.75,289.67,291.14,0.0
2023-03-01,SA,288.0,295.62,7.46,64.75,1016.75,288.29,290.62,0.0
2023-03-02,SA,288.91,297.84,9.0,65.5,1017.25,289.02,290.74,0.0
2023-03-03,SA,287.5,300.23,6.69,57.75,1011.0,288.91,292.71,0.0
2023-03-04,SA,289.41,297.54,8.36,57.0,1003.5,289.43,294.72,3.92
2023-03-05,SA,288.64,295.67,10.29,67.75,1008.0,290.03,291.26,0.38
2023-03-06,SA,289.56,293.57,11.06,62.25,1011.75,290.14,290.74,1.12
2023-03-07,SA,288.67,292.79,9.52,85.0,1010.75,289.51,289.35,5.94
2023-03-08,SA,286.43,294.93,6.43,77.75,1016.0,287.24,288.79,0.0
2023-03-09,SA,285.93,298.75,5.79,76.5,1017.0,287.66,289.94,0.08
2023-03-10,SA,288.5,298.17,9.0,70.0,1014.0,289.47,291.47,0.12
2023-03-11,SA,286.59,295.72,9.52,73.5,1016.75,287.13,290.06,0.0
2023-03-12,SA,286.73,298.87,7.07,64.5,1017.0,288.28,290.94,0.0
2023-03-13,SA,287.94,299.2,5.78,59.0,1014.0,288.7,291.79,0.0
2023-03-14,SA,289.45,302.19,4.76,54.25,1013.75,289.97,293.37,0.11
2023-03-15,SA,290.8,299.18,5.4,74.75,1014.75,291.72,292.44,0.0
2023-03-16,SA,292.8,305.43,4.37,76.75,1016.0,293.22,294.01,0.0
2023-03-17,SA,294.6,302.74,7.72,77.5,1012.75,302.74,294.7,0.0
2023-03-18,SA,290.84,298.41,9.26,70.25,1018.25,291.63,292.71,0.66
2023-03-19,SA,287.93,295.84,9.26,64.75,1023.75,288.93,289.31,4.85
2023-03-20,SA,291.87,300.71,6.82,54.0,1021.75,292.55,292.91,1.34
2023-03-21,SA,291.4,301.82,6.43,64.75,1018.0,291.74,293.63,0.48
2023-03-22,SA,288.96,297.21,8.62,69.5,1015.75,291.95,292.01,0.45
2023-03-23,SA,287.62,296.74,7.07,79.0,1018.75,288.47,290.08,0.2
2023-03-24,SA,287.52,297.29,6.69,65.0,1020.75,289.07,289.35,0.0
2023-03-25,SA,289.48,292.57,4.63,71.75,1015.75,290.27,289.65,20.62
2023-03-26,SA,290.45,295.42,4.97,88.75,1009.0,293.86,291.81,21.96
2023-03-27,SA,288.49,295.59,6.69,81.25,1012.0,289.38,291.1,0.0
2023-03-28,SA,288.26,293.87,9.26,83.5,1013.75,288.8,289.49,0.0
2023-03-29,SA,285.52,293.69,5.01,75.0,1015.75,285.68,288.09,0.0
2023-03-30,SA,287.31,293.93,7.72,83.0,1017.0,288.13,289.04,0.27
2023-03-31,SA,285.97,291.5,6.69,69.5,1021.75,286.49,287.3,0.0
2023-04-01,SA,284.37,293.55,6.69,61.75,1020.75,284.57,286.86,0.0
2023-04-02,SA,285.68,296.61,6.17,65.5,1016.75,286.98,286.32,0.0
2023-04-03,SA,287.41,300.27,4.37,52.25,1017.0,289.44,288.7,0.0
2023-04-04,SA,291.23,301.47,4.63,44.0,1014.0,292.76,291.66,0.24
2023-04-05,SA,291.76,296.77,5.28,47.75,1007.0,294.9,291.96,2.52
2023-04-06,SA,288.17,293.9,10.96,80.75,1003.75,288.51,288.99,9.27
2023-04-07,SA,287.92,291.8,9.13,85.5,1012.0,288.47,288.62,0.29
2023-04-08,SA,285.21,291.18,7.2,83.75,1017.75,286.97,285.22,0.11
2023-04-09,SA,283.14,293.63,6.17,85.75,1018.0,284.46,283.48,0.0
2023-04-10,SA,285.99,293.85,8.62,67.0,1012.25,286.78,287.76,3.32
2023-04-11,SA,290.29,293.39,13.38,76.25,1006.75,291.82,290.29,1.11
2023-04-12,SA,287.71,292.94,7.72,66.75,1016.75,288.19,288.36,0.0
2023-04-13,SA,286.13,299.38,8.49,73.5,1010.75,286.13,288.14,0.0
2023-04-14,SA,287.42,296.7,10.03,89.25,1001.0,288.88,288.73,11.0
2023-04-15,SA,283.78,291.35,14.42,84.0,1010.5,285.22,284.19,6.26
2023-04-16,SA,284.06,294.33,6.04,75.75,1022.75,284.48,284.63,0.0
2023-04-17,SA,285.68,295.52,5.66,72.5,1022.75,286.71,285.82,0.0
2023-04-18,SA,285.01,291.06,7.93,79.0,1024.0,287.89,285.82,0.45
2023-04-19,SA,285.75,290.69,3.99,75.0,1027.75,286.47,286.23,0.0
2023-04-20,SA,284.61,293.47,6.69,85.25,1030.0,285.89,284.82,0.0
2023-04-21,SA,286.13,296.23,4.88,77.75,1030.0,286.93,286.62,0.0
2023-04-22,SA,288.3,297.8,4.76,73.25,1031.0,289.26,288.46,0.0
2023-04-23,SA,287.7,299.73,5.53,68.25,1027.0,289.74,287.7,0.0
2023-04-24,SA,291.68,300.65,5.02,54.0,1024.0,291.68,293.02,0.22
2023-04-25,SA,295.09,301.55,10.42,44.0,1018.0,295.65,295.8,0.0
2023-04-26,SA,289.22,298.08,8.62,88.25,1012.75,290.26,289.22,2.34
2023-04-27,SA,287.64,292.76,8.24,82.25,1012.75,290.06,288.26,1.13
2023-04-28,SA,283.11,290.18,7.72,85.75,1015.75,284.04,283.14,3.92
2023-04-29,SA,284.19,290.38,5.28,83.75,1017.0,284.22,284.56,0.0
2023-04-30,SA,287.56,291.51,5.14,90.25,1016.75,288.42,287.59,1.51
2023-05-01,SA,287.08,291.46,8.49,87.5,1018.0,287.08,288.24,1.2
2023-05-02,SA,287.95,290.83,10.67,77.0,1019.75,288.72,288.04,0.64
2023-05-03,SA,282.79,289.78,4.63,73.75,1023.0,282.79,284.82,0.0
2023-05-04,SA,285.45,289.18,7.72,75.0,1017.0,286.79,285.53,3.14
2023-05-05,SA,282.24,287.6,9.0,86.0,1021.75,282.95,283.38,0.93
2023-05-06,SA,279.17,288.08,7.33,83.75,1029.75,279.54,279.31,1.78
2023-05-07,SA,280.57,287.27,5.79,82.75,1031.75,281.67,281.74,0.41
2023-05-08,SA,282.01,289.38,4.5,90.75,1031.0,282.05,283.29,0.0
2023-05-09,SA,283.67,291.04,4.12,85.75,1031.0,285.43,283.67,0.0
2023-05-10,SA,284.02,292.45,7.2,75.5,1025.0,284.02,284.56,0.0
2023-05-11,SA,284.08,291.77,5.66,80.25,1027.0,285.05,284.22,0.15
2023-05-12,SA,284.48,293.61,5.14,78.75,1029.0,285.79,284.48,0.0
2023-05-13,SA,285.9,295.52,4.76,56.75,1025.0,288.06,285.9,0.0
2023-05-14,SA,285.5,294.78,3.99,59.0,1023.5,287.1,286.19,0.0
2023-05-15,SA,284.32,289.12,6.43,83.75,1023.75,284.64,284.32,0.36
2023-05-16,SA,283.39,287.97,5.28,71.5,1028.0,284.84,283.61,0.0
2023-05-17,SA,280.01,287.34,4.12,73.0,1027.0,280.52,281.73,0.1
2023-05-18,SA,280.91,288.76,4.76,85.25,1024.0,280.91,282.17,0.67
2023-05-19,SA,284.22,290.0,6.95,88.25,1020.0,285.12,284.91,4.43
2023-05-20,SA,285.12,290.24,8.62,85.25,1024.75,287.38,286.39,0.38
2023-05-21,SA,283.65,288.98,3.99,77.75,1030.0,284.17,284.38,0.0
2023-05-22,SA,283.54,289.32,6.56,78.75,1028.0,283.63,284.88,0.0
2023-05-23,SA,283.35,292.27,9.26,76.25,1023.75,284.21,283.82,0.0
2023-05-24,SA,284.43,289.0,10.03,62.5,1014.0,288.31,287.67,15.42
2023-05-25,SA,281.88,288.03,9.16,82.0,1023.75,282.06,282.26,0.9
2023-05-26,SA,284.38,288.61,8.24,86.25,1021.0,285.35,284.57,1.89
2023-05-27,SA,285.85,290.02,9.26,87.25,1015.0,285.98,286.83,9.67
2023-05-28,SA,286.44,290.16,5.27,90.75,1019.0,287.66,286.95,1.13
2023-05-29,SA,287.22,289.86,6.43,90.0,1024.0,287.53,287.59,0.1
2023-05-30,SA,287.03,293.02,7.97,83.0,1018.75,287.27,287.81,1.17
2023-05-31,SA,286.57,291.31,7.2,85.75,1018.75,286.57,286.74,2.0
2023-06-01,SA,286.95,292.59,5.53,74.0,1018.0,287.12,288.26,1.38
2023-06-02,SA,287.92,295.91,6.04,63.75,1017.75,289.6,287.92,0.0
2023-06-03,SA,290.08,293.58,9.52,63.25,1019.75,292.34,290.23,1.18
2023-06-04,SA,288.81,292.04,9.9,72.5,1015.0,291.83,289.1,7.39
2023-06-05,SA,287.65,296.0,8.75,79.5,1015.0,288.47,287.65,0.0
2023-06-06,SA,289.36,293.68,10.03,83.0,1008.25,292.88,289.84,5.57
2023-06-07,SA,286.07,289.86,12.22,80.0,1010.75,286.58,286.07,4.43
2023-06-08,SA,284.49,288.47,10.93,76.0,1016.0,285.98,284.49,3.76
2023-06-09,SA,283.54,289.59,5.79,89.25,1021.75,283.63,283.56,0.6
2023-06-10,SA,282.35,290.35,5.14,76.25,1020.0,282.54,284.38,0.0
2023-06-11,SA,285.49,291.87,9.64,65.25,1013.75,285.88,286.18,0.74
2023-06-12,SA,284.82,288.96,11.06,83.25,1009.75,286.22,285.03,7.58
2023-06-13,SA,283.7,287.89,8.91,78.5,1016.75,284.91,283.88,3.5
2023-06-14,SA,283.67,289.35,6.94,81.0,1016.0,284.84,283.7,1.07
2023-06-15,SA,283.68,291.38,10.8,65.5,1014.75,284.31,284.15,0.0
2023-06-16,SA,284.52,288.3,9.64,57.0,1011.0,287.18,284.9,6.32
2023-06-17,SA,280.1,288.47,10.29,86.75,1016.75,281.62,280.11,2.67
2023-06-18,SA,283.69,287.18,10.16,85.75,1014.75,285.14,284.02,4.56
2023-06-19,SA,280.83,287.72,6.17,74.75,1022.0,281.22,281.56,0.0
2023-06-20,SA,282.77,286.4,9.0,70.25,1017.75,284.09,283.68,3.18
2023-06-21,SA,282.88,284.09,13.95,81.25,1006.25,282.92,284.09,31.46
2023-06-22,SA,282.46,288.16,13.12,82.25,1005.75,283.99,285.12,18.85
2023-06-23,SA,283.52,286.71,9.52,74.0,1004.75,284.35,283.76,5.54
2023-06-24,SA,283.08,287.49,11.57,72.0,1007.75,284.79,283.26,1.44
2023-06-25,SA,284.39,288.41,10.73,84.75,1017.75,284.39,284.8,6.59
2023-06-26,SA,282.75,285.41,5.01,79.5,1018.0,283.35,283.23,7.72
2023-06-27,SA,281.89,288.0,6.56,87.75,1018.75,281.89,282.04,6.02
2023-06-28,SA,280.33,286.36,6.43,88.75,1025.0,281.95,280.86,0.0
2023-06-29,SA,283.38,287.46,9.06,89.0,1025.0,283.61,283.95,0.23
2023-06-30,SA,283.06,288.11,6.68,90.75,1026.75,284.12,283.06,0.0
2023-07-01,SA,281.22,286.28,3.86,85.75,1032.0,282.2,281.22,0.0
2023-07-02,SA,280.3,285.93,3.09,86.0,1026.25,282.09,280.3,0.55
2023-07-03,SA,281.05,287.1,4.63,88.0,1015.0,283.05,281.05,1.58
2023-07-04,SA,281.97,289.8,9.13,77.25,1010.75,282.98,283.0,0.09
2023-07-05,SA,283.19,288.06,10.67,79.5,1004.0,286.52,284.82,10.64
2023-07-06,SA,282.83,288.27,9.64,84.25,1013.0,283.67,283.0,1.16
2023-07-07,SA,284.26,287.81,13.63,75.75,1012.75,284.52,285.34,11.61
2023-07-08,SA,284.96,287.27,8.38,87.0,1021.0,285.17,285.05,0.96
2023-07-09,SA,284.96,288.73,6.94,87.25,1023.75,285.52,285.0,0.26
2023-07-10,SA,284.33,289.57,6.17,73.25,1027.75,284.54,284.62,0.0
2023-07-11,SA,281.01,289.38,7.2,78.75,1028.0,281.93,281.01,0.0
2023-07-12,SA,281.32,289.28,9.0,76.25,1024.0,281.98,281.65,0.0
2023-07-13,SA,282.84,289.92,8.62,66.75,1019.0,284.53,282.84,0.0
2023-07-14,SA,282.18,286.79,7.46,76.5,1017.5,285.85,283.18,0.92
2023-07-15,SA,279.86,287.7,4.37,78.0,1029.75,280.8,280.12,0.0
2023-07-16,SA,278.58,288.23,5.78,74.0,1027.25,278.58,279.01,0.0
2023-07-17,SA,278.4,288.0,5.01,83.0,1023.75,279.02,280.03,0.15
2023-07-18,SA,278.9,289.82,9.13,63.75,1023.0,279.53,280.99,0.0
2023-07-19,SA,285.42,287.65,8.75,56.0,1010.75,286.66,286.41,2.1
2023-07-20,SA,278.62,287.53,8.23,82.25,1023.75,280.77,278.62,0.31
2023-07-21,SA,281.41,286.72,7.33,79.25,1023.0,281.41,282.18,3.4
2023-07-22,SA,280.59,286.98,6.82,86.25,1028.75,282.14,280.59,0.94
2023-07-23,SA,281.03,286.7,5.01,91.25,1033.75,281.32,281.72,0.0
2023-07-24,SA,283.8,289.4,3.86,71.25,1036.75,284.46,283.8,0.0
2023-07-25,SA,281.0,290.14,5.66,80.75,1032.0,282.36,281.0,0.0
2023-07-26,SA,283.3,291.7,7.59,59.25,1022.25,285.33,285.4,0.9
2023-07-27,SA,283.48,289.24,6.56,85.75,1016.75,286.27,283.48,2.04
2023-07-28,SA,283.3,290.08,7.72,90.75,1019.75,285.6,283.32,0.33
2023-07-29,SA,281.75,288.86,7.85,78.75,1019.0,282.61,282.23,0.3
2023-07-30,SA,284.76,288.14,5.28,89.75,1024.0,285.68,284.76,0.94
2023-07-31,SA,284.37,288.56,4.63,89.0,1029.75,285.17,284.37,0.0
2023-08-01,SA,282.66,292.31,6.69,74.5,1028.75,283.5,283.55,0.0
2023-08-02,SA,286.53,295.62,9.39,55.75,1024.0,287.62,287.48,0.0
2023-08-03,SA,285.4,294.99,9.9,81.75,1021.75,294.74,288.27,2.04
2023-08-04,SA,280.23,286.42,7.46,85.25,1035.75,280.68,280.23,0.0
2023-08-05,SA,281.61,287.3,4.76,83.0,1035.0,282.44,281.68,0.0
2023-08-06,SA,279.3,288.7,5.14,83.0,1032.0,280.66,279.3,0.0
2023-08-07,SA,280.48,291.06,5.28,76.0,1029.75,282.01,280.69,0.0
2023-08-08,SA,283.27,293.08,10.16,49.25,1022.0,283.93,284.17,0.26
2023-08-09,SA,282.78,289.1,6.56,81.0,1023.75,284.73,282.78,1.25
2023-08-10,SA,281.78,288.21,4.5,76.0,1023.5,282.1,282.3,0.0
2023-08-11,SA,283.65,287.14,3.15,88.0,1018.0,283.85,283.83,15.69
2023-08-12,SA,284.25,287.26,4.7,80.0,1017.75,284.4,284.77,2.67
2023-08-13,SA,281.97,288.85,5.4,84.25,1018.0,283.3,282.04,0.0
2023-08-14,SA,279.98,290.48,4.76,73.5,1022.0,282.23,279.98,0.0
2023-08-15,SA,283.4,291.69,6.43,52.5,1017.75,283.86,283.85,0.0
2023-08-16,SA,285.3,289.04,11.19,87.75,1009.0,286.0,285.32,15.42
2023-08-17,SA,283.46,287.97,11.83,72.0,1013.75,283.55,283.87,5.3
2023-08-18,SA,284.65,288.15,7.07,90.75,1022.75,285.04,285.5,0.77
2023-08-19,SA,285.42,288.65,5.66,90.5,1024.0,286.25,285.42,0.0
2023-08-20,SA,283.43,291.0,5.79,87.0,1018.0,283.72,283.57,0.0
2023-08-21,SA,282.92,287.81,11.65,84.25,1018.75,285.19,282.92,9.03
2023-08-22,SA,280.12,287.86,6.43,82.5,1026.75,280.2,280.92,0.0
2023-08-23,SA,280.4,291.68,8.75,78.0,1025.75,280.55,281.62,0.0
2023-08-24,SA,284.4,294.24,6.3,58.5,1024.75,284.7,284.86,0.0
2023-08-25,SA,283.24,292.37,5.14,83.5,1025.0,286.0,283.24,0.0
2023-08-26,SA,283.86,289.9,7.07,79.0,1025.75,283.86,284.43,0.0
2023-08-27,SA,280.48,293.13,6.69,85.0,1023.0,281.83,281.24,0.87
2023-08-28,SA,287.47,297.02,11.06,54.0,1015.25,287.9,288.89,0.37
2023-08-29,SA,286.09,288.95,8.23,81.5,1016.0,287.33,286.09,0.11
2023-08-30,SA,283.4,288.79,5.66,81.75,1022.75,283.74,283.92,0.0
2023-08-31,SA,283.53,289.55,4.12,84.5,1026.0,283.76,283.84,0.0
2023-09-01,SA,281.77,293.74,5.4,76.75,1020.0,282.17,283.61,0.0
2023-09-02,SA,287.08,297.0,10.42,50.75,1013.0,288.02,287.87,0.0
2023-09-03,SA,286.14,294.87,11.19,82.0,1004.0,294.0,286.25,5.85
2023-09-04,SA,283.49,288.77,9.52,71.5,1015.75,284.75,283.49,1.34
2023-09-05,SA,282.51,294.6,11.45,64.0,1015.0,282.51,284.83,0.0
2023-09-06,SA,284.36,293.87,13.76,83.75,1004.25,291.7,286.13,15.95
2023-09-07,SA,282.27,285.52,15.43,71.25,1021.75,283.64,282.46,8.25
2023-09-08,SA,277.94,287.7,5.4,81.0,1031.0,279.63,278.66,0.0
2023-09-09,SA,279.41,291.48,4.63,84.0,1032.75,280.74,280.79,0.0
2023-09-10,SA,283.48,293.19,5.01,70.0,1031.0,284.74,284.7,0.0
2023-09-11,SA,284.53,295.58,5.66,64.25,1029.75,285.67,285.35,0.0
2023-09-12,SA,286.06,298.11,5.02,57.75,1028.0,286.42,287.27,0.0
2023-09-13,SA,291.81,300.84,11.83,34.75,1021.0,292.48,293.05,0.1
2023-09-14,SA,284.96,292.57,6.56,84.75,1022.0,286.84,285.27,0.11
2023-09-15,SA,282.51,296.18,4.5,73.0,1021.75,284.1,284.0,0.0
2023-09-16,SA,285.28,299.73,7.46,58.5,1018.25,286.17,288.64,0.0
2023-09-17,SA,288.95,296.36,5.14,71.0,1014.75,289.87,289.8,0.0
2023-09-18,SA,286.75,293.09,7.07,88.0,1012.0,288.15,287.32,0.0
2023-09-19,SA,287.07,290.26,8.75,80.5,1011.75,288.8,287.23,0.84
2023-09-20,SA,284.7,290.72,8.75,81.0,1021.75,287.06,285.19,0.32
2023-09-21,SA,280.3,293.62,6.04,67.0,1028.75,282.91,283.32,0.0
2023-09-22,SA,285.32,296.04,6.04,50.75,1025.0,285.8,286.74,0.1
2023-09-23,SA,286.31,298.19,6.18,53.0,1019.0,288.06,287.95,0.3
2023-09-24,SA,285.99,294.74,8.23,76.75,1020.75,289.38,287.11,0.0
2023-09-25,SA,283.09,293.26,5.66,79.75,1020.0,285.96,284.4,0.0
2023-09-26,SA,285.15,291.97,9.26,71.5,1025.75,285.99,286.11,0.77
2023-09-27,SA,281.5,294.52,4.63,83.5,1030.75,283.62,283.37,0.0
2023-09-28,SA,286.09,300.76,7.07,50.25,1025.0,286.63,289.93,0.52
2023-09-29,SA,288.25,303.44,9.39,41.75,1015.0,288.58,290.9,0.1
2023-09-30,SA,287.28,298.24,7.2,70.75,1014.5,292.83,287.81,0.36
2023-10-01,SA,284.92,303.53,7.33,45.75,1010.25,285.72,292.17,0.0
2023-10-02,SA,287.44,302.27,9.77,68.75,1010.0,289.37,289.33,4.85
2023-10-03,SA,282.2,288.61,10.16,70.25,1015.75,283.23,285.08,1.54
2023-10-04,SA,283.9,288.7,8.75,70.0,1024.0,283.9,286.69,1.02
2023-10-05,SA,283.74,291.6,8.75,70.0,1031.75,285.58,286.78,0.52
2023-10-06,SA,283.08,291.59,8.24,58.5,1032.0,284.11,286.25,0.0
2023-10-07,SA,282.94,294.12,7.07,55.25,1029.75,284.09,288.39,0.0
2023-10-08,SA,283.21,296.01,6.3,55.25,1026.0,285.44,289.88,0.0
2023-10-09,SA,283.3,296.83,4.63,55.75,1023.0,284.98,290.38,0.12
2023-10-10,SA,289.41,303.82,11.83,32.25,1018.0,289.8,297.21,0.92
2023-10-11,SA,285.8,291.54,10.68,71.5,1020.75,287.83,286.32,5.4
2023-10-12,SA,286.2,290.97,6.56,66.5,1027.0,286.35,287.53,0.0
2023-10-13,SA,286.92,291.25,7.72,76.25,1024.0,286.95,287.55,0.0
2023-10-14,SA,285.7,290.34,9.26,83.75,1021.0,286.41,286.91,0.1
2023-10-15,SA,285.14,291.24,9.65,61.5,1024.75,286.18,286.77,1.28
2023-10-16,SA,280.59,293.74,6.94,60.25,1031.0,281.91,286.58,0.08
2023-10-17,SA,285.34,298.64,5.14,38.0,1025.0,285.59,292.84,0.4
2023-10-18,SA,287.38,302.49,5.4,28.25,1018.75,288.96,297.04,0.91
2023-10-19,SA,289.45,296.31,7.46,32.25,1014.0,293.58,296.07,0.43
2023-10-20,SA,286.77,290.41,11.19,60.0,1016.75,288.3,287.99,0.29
2023-10-21,SA,284.7,290.95,8.75,60.5,1020.75,285.71,287.3,0.0
2023-10-22,SA,280.43,298.26,6.04,58.25,1017.0,281.67,287.63,0.0
2023-10-23,SA,286.3,296.49,12.35,64.0,1012.75,292.4,289.24,0.88
2023-10-24,SA,283.35,287.94,11.06,57.0,1023.75,284.9,285.68,0.29
2023-10-25,SA,279.59,291.75,6.18,63.5,1033.75,280.39,285.7,0.83
2023-10-26,SA,282.65,296.66,5.53,50.5,1031.0,283.84,287.86,0.0
2023-10-27,SA,287.88,300.1,12.09,27.75,1021.0,290.0,293.98,0.58
2023-10-28,SA,283.01,292.5,6.04,60.25,1016.0,283.46,289.02,0.0
2023-10-29,SA,285.56,292.05,10.16,66.5,1011.0,287.32,290.19,3.42
2023-10-30,SA,285.2,291.34,10.29,54.5,1021.75,286.28,287.52,0.0
2023-10-31,SA,281.98,294.25,10.03,54.0,1025.0,282.83,287.98,0.0
2023-11-01,SA,284.85,296.82,8.23,56.5,1023.0,286.52,290.12,0.0
2023-11-02,SA,285.01,295.82,8.88,64.25,1022.0,286.2,288.16,0.0
2023-11-03,SA,284.6,296.09,7.85,66.5,1024.0,285.92,287.52,0.0
